"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"JA000047759","2022-07-30","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  348",",,S",,,"  307","H,,S"
"JA000047759","2022-07-31","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  374",",,S","  266",",,S","  318","H,,S"
"JA000047759","2022-08-01","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  372",",,S","  273",",,S","  322","H,,S"
"JA000047759","2022-08-02","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  377",",,S",,,"  316","H,,S"
"JA000047759","2022-08-03","35.017","135.733","46.0","KYOTO, JA","  109","B,,S",,,"  375",",,S","  269",",,S","  301","H,,S"
"JA000047759","2022-08-04","35.017","135.733","46.0","KYOTO, JA","  119","B,,S",,,"  353",",,S",,,"  278","H,,S"
"JA000047759","2022-08-05","35.017","135.733","46.0","KYOTO, JA","  130","B,,S",,,"  330",",,S","  253",",,S","  274","H,,S"
"JA000047759","2022-08-06","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  331",",,S","  251",",,S","  292","H,,S"
"JA000047759","2022-08-07","35.017","135.733","46.0","KYOTO, JA","   10","B,,S",,,"  343",",,S",,,"  294","H,,S"
"JA000047759","2022-08-08","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  363",",,S","  263",",,S","  311","H,,S"
"JA000047759","2022-08-09","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  372",",,S","  269",",,S","  318","H,,S"
"JA000047759","2022-08-10","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  369",",,S",,,"  320","H,,S"
"JA000047759","2022-08-11","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  374",",,S","  274",",,S","  317","H,,S"
"JA000047759","2022-08-12","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  354",",,S",,,"  305","H,,S"
"JA000047759","2022-08-13","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  342",",,S",,,"  292","H,,S"
"JA000047759","2022-08-14","35.017","135.733","46.0","KYOTO, JA","   30","B,,S",,,"  318",",,S",,,"  285","H,,S"
"JA000047759","2022-08-15","35.017","135.733","46.0","KYOTO, JA","   30","B,,S",,,"  363",",,S","  264",",,S","  311","H,,S"
"JA000047759","2022-08-16","35.017","135.733","46.0","KYOTO, JA","  221","B,,S",,,"  360",",,S",,,"  287","H,,S"
"JA000047759","2022-08-17","35.017","135.733","46.0","KYOTO, JA","  759","B,,S",,,"  282",",,S",,,"  254","H,,S"
"JA000047759","2022-08-18","35.017","135.733","46.0","KYOTO, JA"," 1011","B,,S",,,"  322",",,S",,,"  261","H,,S"
"JA000047759","2022-08-19","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  332",",,S","  222",",,S","  299","H,,S"
"JA000047759","2022-08-24","35.017","135.733","46.0","KYOTO, JA",,,,,"  324",",,S",,,"  259","H,,S"
"JA000047759","2022-08-25","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  326",",,S","  254",",,S","  286","H,,S"
"JA000047759","2022-08-26","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  324",",,S",,,"  281","H,,S"
"JA000047759","2022-08-27","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  322",",,S",,,"  277","H,,S"
"JA000047759","2022-08-28","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  300",",,S",,,"  244","H,,S"
"JA000047759","2022-08-29","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  330",",,S","  200",",,S","  280","H,,S"
"JA000047759","2022-08-30","35.017","135.733","46.0","KYOTO, JA","  211","B,,S",,,"  313",",,S","  247",",,S","  272","H,,S"
"JA000047759","2022-08-31","35.017","135.733","46.0","KYOTO, JA","   20","B,,S",,,"  361",",,S","  248",",,S","  303","H,,S"
"JA000047759","2022-09-01","35.017","135.733","46.0","KYOTO, JA","  409","B,,S",,,"  294",",,S",,,"  253","H,,S"
"JA000047759","2022-09-02","35.017","135.733","46.0","KYOTO, JA","  419","B,,S",,,"  318",",,S","  229",",,S","  270","H,,S"
"JA000047759","2022-09-03","35.017","135.733","46.0","KYOTO, JA","   76","B,,S",,,"  329",",,S",,,"  268","H,,S"
"JA000047759","2022-09-04","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  343",",,S","  239",",,S","  289","H,,S"
"JA000047759","2022-09-05","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  336",",,S","  247",",,S","  297","H,,S"
"JA000047759","2022-09-06","35.017","135.733","46.0","KYOTO, JA","   89","B,,S",,,"  350",",,S",,,"  271","H,,S"
"JA000047759","2022-09-07","35.017","135.733","46.0","KYOTO, JA","   41","B,,S",,,"  304",",,S","  227",",,S","  266","H,,S"
"JA000047759","2022-09-08","35.017","135.733","46.0","KYOTO, JA","   51","B,,S",,,"  288",",,S",,,"  247","H,,S"
"JA000047759","2022-09-09","35.017","135.733","46.0","KYOTO, JA","  211","B,,S",,,"  287",",,S","  228",",,S","  261","H,,S"
"JA000047759","2022-09-10","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  324",",,S","  235",",,S","  272","H,,S"
"JA000047759","2022-09-11","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  347",",,S","  236",",,S","  289","H,,S"
"JA000047759","2022-09-12","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  345",",,S","  239",",,S","  292","H,,S"
"JA000047759","2022-09-13","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  349",",,S","  246",",,S","  293","H,,S"
"JA000047759","2022-09-14","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  340",",,S","  248",",,S","  288","H,,S"
"JA000047759","2022-09-15","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  336",",,S",,,"  283","H,,S"
"JA000047759","2022-09-16","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  323",",,S","  246",",,S","  278","H,,S"
"JA000047759","2022-09-17","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  303",",,S",,,"  272","H,,S"
"JA000047759","2022-09-18","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  315",",,S","  248",",,S","  294","H,,S"
"JA000047759","2022-09-19","35.017","135.733","46.0","KYOTO, JA","   79","B,,S",,,"  316",",,S",,,"  266","H,,S"
"JA000047759","2022-09-20","35.017","135.733","46.0","KYOTO, JA","  391","B,,S",,,"  234",",,S",,,"  202","H,,S"
"JA000047759","2022-09-21","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  244",",,S","  185",",,S","  210","H,,S"
"JA000047759","2022-09-22","35.017","135.733","46.0","KYOTO, JA","   20","B,,S",,,"  264",",,S","  188",",,S","  234","H,,S"
"JA000047759","2022-09-23","35.017","135.733","46.0","KYOTO, JA","  140","B,,S",,,"  249",",,S",,,"  234","H,,S"
"JA000047759","2022-09-24","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  289",",,S",,,"  217","H,,S"
"JA000047759","2022-09-25","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  291",",,S","  167",",,S","  234","H,,S"
"JA000047759","2022-09-26","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  320",",,S","  191",",,S","  257","H,,S"
"JA000047759","2022-09-27","35.017","135.733","46.0","KYOTO, JA","   99","B,,S",,,"  295",",,S",,,"  227","H,,S"
"JA000047759","2022-09-28","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  277",",,S",,,"  227","H,,S"
"JA000047759","2022-09-29","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  269",",,S",,,"  221","H,,S"
"JA000047759","2022-09-30","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  295",",,S","  177",",,S","  234","H,,S"
"JA000047759","2022-10-01","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  309",",,S",,,"  236","H,,S"
"JA000047759","2022-10-02","35.017","135.733","46.0","KYOTO, JA",,,,,"  312",",,S",,,"  251","H,,S"
"JA000047759","2022-10-03","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  304",",,S","  203",",,S","  253","H,,S"
"JA000047759","2022-10-04","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  302",",,S",,,"  258","H,,S"
"JA000047759","2022-10-05","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  221",",,S",,,"  189","H,,S"
"JA000047759","2022-10-06","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  217",",,S",,,"  178","H,,S"
"JA000047759","2022-10-07","35.017","135.733","46.0","KYOTO, JA","  460","B,,S",,,,,"  152",",,S","  168","H,,S"
"JA000047759","2022-10-08","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  214",",,S",,,"  164","H,,S"
"JA000047759","2022-10-09","35.017","135.733","46.0","KYOTO, JA","  180","B,,S",,,"  194",",,S","  129",",,S","  173","H,,S"
"JA000047759","2022-10-10","35.017","135.733","46.0","KYOTO, JA","  226","B,,S",,,"  222",",,S",,,"  175","H,,S"
"JA000047759","2022-10-11","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  227",",,S","  125",",,S","  171","H,,S"
"JA000047759","2022-10-12","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  200",",,S","  144",",,S","  174","H,,S"
"JA000047759","2022-10-13","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  250",",,S","  151",",,S","  198","H,,S"
"JA000047759","2022-10-14","35.017","135.733","46.0","KYOTO, JA",,,,,"  272",",,S",,,"  201","H,,S"
"JA000047759","2022-10-15","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  271",",,S","  153",",,S","  204","H,,S"
"JA000047759","2022-10-16","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  278",",,S","  160",",,S","  231","H,,S"
"JA000047759","2022-10-17","35.017","135.733","46.0","KYOTO, JA",,,,,"  211",",,S",,,"  185","H,,S"
"JA000047759","2022-10-18","35.017","135.733","46.0","KYOTO, JA",,,,,"  213",",,S",,,"  154","H,,S"
"JA000047759","2022-10-19","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  221",",,S",,,"  156","H,,S"
"JA000047759","2022-10-20","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  227",",,S","  104",",,S","  161","H,,S"
"JA000047759","2022-10-21","35.017","135.733","46.0","KYOTO, JA",,,,,"  234",",,S",,,"  187","H,,S"
"JA000047759","2022-10-22","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  250",",,S","  159",",,S","  196","H,,S"
"JA000047759","2022-10-23","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  247",",,S",,,"  185","H,,S"
"JA000047759","2022-10-24","35.017","135.733","46.0","KYOTO, JA","    5","B,,S",,,"  202",",,S",,,"  144","H,,S"
"JA000047759","2022-10-25","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  197",",,S",,,"  141","H,,S"
"JA000047759","2022-10-26","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  214",",,S","   90",",,S","  142","H,,S"
"JA000047759","2022-10-27","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  193",",,S","   93",",,S","  136","H,,S"
"JA000047759","2022-10-28","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  224",",,S","   95",",,S","  161","H,,S"
"JA000047759","2022-10-29","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  193",",,S",,,"  141","H,,S"
"JA000047759","2022-10-30","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  199",",,S",,,"  135","H,,S"
"JA000047759","2022-10-31","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  205",",,S","   89",",,S","  170","H,,S"
"JA000047759","2022-11-01","35.017","135.733","46.0","KYOTO, JA","  140","B,,S",,,"  159",",,S",,,"  144","H,,S"
"JA000047759","2022-11-02","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  240",",,S",,,"  168","H,,S"
"JA000047759","2022-11-03","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  232",",,S","  113",",,S","  168","H,,S"
"JA000047759","2022-11-04","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  222",",,S",,,"  147","H,,S"
"JA000047759","2022-11-05","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  184",",,S",,,"  129","H,,S"
"JA000047759","2022-11-06","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  196",",,S",,,"  127","H,,S"
"JA000047759","2022-11-07","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  201",",,S","   76",",,S","  139","H,,S"
"JA000047759","2022-11-08","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  209",",,S",,,"  138","H,,S"
"JA000047759","2022-11-09","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  199",",,S","   89",",,S","  136","H,,S"
"JA000047759","2022-11-10","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  217",",,S","   86",",,S","  151","H,,S"
"JA000047759","2022-11-11","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  219",",,S","  105",",,S","  157","H,,S"
"JA000047759","2022-11-12","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  237",",,S","  109",",,S","  177","H,,S"
"JA000047759","2022-11-13","35.017","135.733","46.0","KYOTO, JA","  130","B,,S",,,"  181",",,S",,,"  159","H,,S"
"JA000047759","2022-11-14","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  163",",,S",,,"  119","H,,S"
"JA000047759","2022-11-15","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  193",",,S","   81",",,S","  134","H,,S"
"JA000047759","2022-11-16","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  176",",,S",,,"  114","H,,S"
"JA000047759","2022-11-17","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  166",",,S",,,"  116","H,,S"
"JA000047759","2022-11-18","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  185",",,S","   67",",,S","  121","H,,S"
"JA000047759","2022-11-19","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  185",",,S","   78",",,S","  136","H,,S"
"JA000047759","2022-11-20","35.017","135.733","46.0","KYOTO, JA","   46","B,,S",,,"  176",",,S","  104",",,S","  150","H,,S"
"JA000047759","2022-11-21","35.017","135.733","46.0","KYOTO, JA","  140","B,,S",,,"  198",",,S",,,"  143","H,,S"
"JA000047759","2022-11-22","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  184",",,S","  100",",,S","  145","H,,S"
"JA000047759","2022-11-23","35.017","135.733","46.0","KYOTO, JA","  140","B,,S",,,"  156",",,S",,,"  140","H,,S"
"JA000047759","2022-11-24","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  182",",,S",,,"  131","H,,S"
"JA000047759","2022-11-25","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  178",",,S","   79",",,S","  129","H,,S"
"JA000047759","2022-11-26","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  172",",,S","  101",",,S","  136","H,,S"
"JA000047759","2022-11-27","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  182",",,S",,,"  124","H,,S"
"JA000047759","2022-11-28","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  208",",,S","   88",",,S","  159","H,,S"
"JA000047759","2022-11-29","35.017","135.733","46.0","KYOTO, JA","  211","B,,S",,,"  195",",,S","  134",",,S","  171","H,,S"
"JA000047759","2022-11-30","35.017","135.733","46.0","KYOTO, JA","   20","B,,S",,,"  172",",,S",,,"  109","H,,S"
"JA000047759","2022-12-01","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  114",",,S",,,"   79","H,,S"
"JA000047759","2022-12-02","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  109",",,S",,,"   60","H,,S"
"JA000047759","2022-12-03","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  123",",,S","   16",",,S","   77","H,,S"
"JA000047759","2022-12-04","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  131",",,S","   49",",,S","   94","H,,S"
"JA000047759","2022-12-05","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  134",",,S",,,"   93","H,,S"
"JA000047759","2022-12-06","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  138",",,S",,,"   88","H,,S"
"JA000047759","2022-12-07","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  119",",,S","   42",",,S","   79","H,,S"
"JA000047759","2022-12-08","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  156",",,S","   41",",,S","   93","H,,S"
"JA000047759","2022-12-09","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  146",",,S","   42",",,S","   93","H,,S"
"JA000047759","2022-12-10","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  161",",,S","   47",",,S","  109","H,,S"
"JA000047759","2022-12-11","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  148",",,S",,,"   97","H,,S"
"JA000047759","2022-12-12","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  131",",,S","   55",",,S","   95","H,,S"
"JA000047759","2022-12-13","35.017","135.733","46.0","KYOTO, JA","   61","B,,S",,,"  150",",,S","   74",",,S","  109","H,,S"
"JA000047759","2022-12-14","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   92",",,S",,,"   42","H,,S"
"JA000047759","2022-12-15","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   88",",,S","    1",",,S","   49","H,,S"
"JA000047759","2022-12-16","35.017","135.733","46.0","KYOTO, JA",,,,,"   99",",,S",,,"   58","H,,S"
"JA000047759","2022-12-17","35.017","135.733","46.0","KYOTO, JA","   30","B,,S",,,"   65",",,S",,,"   47","H,,S"
"JA000047759","2022-12-18","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   55",",,S",,,"   14","H,,S"
"JA000047759","2022-12-19","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   65",",,S","  -16",",,S","   24","H,,S"
"JA000047759","2022-12-20","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   97",",,S","  -10",",,S","   38","H,,S"
"JA000047759","2022-12-21","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   99",",,S","    2",",,S","   79","H,,S"
"JA000047759","2022-12-22","35.017","135.733","46.0","KYOTO, JA","  165","B,,S",,,"  104",",,S",,,"   42","H,,S"
"JA000047759","2022-12-23","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   45",",,S","   -4",",,S","   12","H,,S"
"JA000047759","2022-12-24","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   68",",,S","   -5",",,S","   45","H,,S"
"JA000047759","2022-12-25","35.017","135.733","46.0","KYOTO, JA","   10","B,,S",,,"   96",",,S",,,"   53","H,,S"
"JA000047759","2022-12-26","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   83",",,S",,,"   49","H,,S"
"JA000047759","2022-12-27","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  100",",,S",,,"   48","H,,S"
"JA000047759","2022-12-28","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  121",",,S","    6",",,S","   64","H,,S"
"JA000047759","2022-12-29","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   92",",,S","   17",",,S","   58","H,,S"
"JA000047759","2022-12-30","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  102",",,S",,,"   50","H,,S"
"JA000047759","2022-12-31","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  116",",,S","    9",",,S","   57","H,,S"
"JA000047759","2023-01-01","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  115",",,S","   24",",,S","   68","H,,S"
"JA000047759","2023-01-02","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   87",",,S",,,"   48","H,,S"
"JA000047759","2023-01-03","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   98",",,S","    7",",,S","   57","H,,S"
"JA000047759","2023-01-04","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   82",",,S",,,"   49","H,,S"
"JA000047759","2023-01-05","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   92",",,S","   22",",,S","   55","H,,S"
"JA000047759","2023-01-06","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  100",",,S",,,"   54","H,,S"
"JA000047759","2023-01-07","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   96",",,S","   11",",,S","   56","H,,S"
"JA000047759","2023-01-08","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  129",",,S",,,"   66","H,,S"
"JA000047759","2023-01-09","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  124",",,S","   15",",,S","   81","H,,S"
"JA000047759","2023-01-10","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   84",",,S",,,"   38","H,,S"
"JA000047759","2023-01-11","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  105",",,S","   -5",",,S","   43","H,,S"
"JA000047759","2023-01-12","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  142",",,S","    4",",,S","   77","H,,S"
"JA000047759","2023-01-13","35.017","135.733","46.0","KYOTO, JA","   30","B,,S",,,"  146",",,S","   37",",,S","  113","H,,S"
"JA000047759","2023-01-14","35.017","135.733","46.0","KYOTO, JA","  140","B,,S",,,"  148",",,S","  103",",,S","  127","H,,S"
"JA000047759","2023-01-15","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  133",",,S",,,"  101","H,,S"
"JA000047759","2023-01-16","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  109",",,S",,,"   64","H,,S"
"JA000047759","2023-01-17","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   90",",,S",,,"   53","H,,S"
"JA000047759","2023-01-18","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  108",",,S",,,"   61","H,,S"
"JA000047759","2023-01-19","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  110",",,S",,,"   53","H,,S"
"JA000047759","2023-01-20","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  122",",,S","    8",",,S","   59","H,,S"
"JA000047759","2023-01-21","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   73",",,S",,,"   29","H,,S"
"JA000047759","2023-01-22","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   85",",,S","   -6",",,S","   59","H,,S"
"JA000047759","2023-01-23","35.017","135.733","46.0","KYOTO, JA","   10","B,,S",,,"   96",",,S","   36",",,S","   59","H,,S"
"JA000047759","2023-01-24","35.017","135.733","46.0","KYOTO, JA","   89","B,,S",,,"   93",",,S",,,"    1","H,,S"
"JA000047759","2023-01-25","35.017","135.733","46.0","KYOTO, JA","   30","B,,S",,,"   13",",,S",,,"  -10","H,,S"
"JA000047759","2023-01-26","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   57",",,S","  -40",",,S","   22","H,,S"
"JA000047759","2023-01-27","35.017","135.733","46.0","KYOTO, JA","   61","B,,S",,,"   32",",,S",,,"   13","H,,S"
"JA000047759","2023-01-28","35.017","135.733","46.0","KYOTO, JA","   46","B,,S",,,"   52",",,S",,,"   15","H,,S"
"JA000047759","2023-01-29","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   73",",,S","  -20",",,S","   25","H,,S"
"JA000047759","2023-01-30","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   73",",,S","  -14",",,S","   29","H,,S"
"JA000047759","2023-01-31","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   72",",,S",,,"   27","H,,S"
"JA000047759","2023-02-01","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  104",",,S","  -10",",,S","   66","H,,S"
"JA000047759","2023-02-02","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   74",",,S",,,"   46","H,,S"
"JA000047759","2023-02-03","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   69",",,S",,,"   32","H,,S"
"JA000047759","2023-02-04","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  118",",,S","   -3",",,S","   64","H,,S"
"JA000047759","2023-02-05","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  113",",,S",,,"   54","H,,S"
"JA000047759","2023-02-06","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  113",",,S","    6",",,S","   77","H,,S"
"JA000047759","2023-02-07","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  148",",,S",,,"   94","H,,S"
"JA000047759","2023-02-08","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  110",",,S",,,"   61","H,,S"
"JA000047759","2023-02-09","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   89",",,S","   27",",,S","   51","H,,S"
"JA000047759","2023-02-10","35.017","135.733","46.0","KYOTO, JA","  109","B,,S",,,"   83",",,S","   33",",,S","   71","H,,S"
"JA000047759","2023-02-11","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  139",",,S",,,"   84","H,,S"
"JA000047759","2023-02-12","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  183",",,S","   37",",,S","  118","H,,S"
"JA000047759","2023-02-13","35.017","135.733","46.0","KYOTO, JA",,,,,"  110",",,S",,,"   75","H,,S"
"JA000047759","2023-02-14","35.017","135.733","46.0","KYOTO, JA","    5","B,,S",,,"   75",",,S",,,"   26","H,,S"
"JA000047759","2023-02-15","35.017","135.733","46.0","KYOTO, JA","   10","B,,S",,,"   53",",,S","  -13",",,S","   21","H,,S"
"JA000047759","2023-02-16","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   50",",,S",,,"   24","H,,S"
"JA000047759","2023-02-17","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  126",",,S","   -9",",,S","   65","H,,S"
"JA000047759","2023-02-18","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,,,"   38",",,S","   92","H,,S"
"JA000047759","2023-02-19","35.017","135.733","46.0","KYOTO, JA","  130","B,,S",,,"  149",",,S",,,"  101","H,,S"
"JA000047759","2023-02-20","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  114",",,S",,,"   50","H,,S"
"JA000047759","2023-02-21","35.017","135.733","46.0","KYOTO, JA","   41","B,,S",,,"   57",",,S","    5",",,S","   19","H,,S"
"JA000047759","2023-02-22","35.017","135.733","46.0","KYOTO, JA",,,,,"   95",",,S",,,"   50","H,,S"
"JA000047759","2023-02-23","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  121",",,S","   31",",,S","   76","H,,S"
"JA000047759","2023-02-24","35.017","135.733","46.0","KYOTO, JA","   61","B,,S",,,"   72",",,S",,,"   58","H,,S"
"JA000047759","2023-02-25","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   79",",,S",,,"   37","H,,S"
