"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA001108395","2016-12-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   18",",,C","    0",",,C","    0","T,,C","   75",",,C","   16",",,C","   46",",,C","   27",",,C","  440",",,C"
"CA001108395","2016-12-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  128",",,C","    0",",,C","    0","T,,C","   86",",,C","   53",",,C","   70",",,C","   11",",,C","  500",",,C"
"CA001108395","2016-12-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   42",",,C","    0",",,C","    0","T,,C","   86",",,C","   21",",,C","   54",",,C","   24",",,C","  320",",,C"
"CA001108395","2016-12-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","T,,C","    0",",,C","    0","T,,C","   65",",,C","   -4",",,C","   31",",,C","   29",",,C","  690",",,C"
"CA001108395","2016-12-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  164",",,C","   54",",,C","    0","T,,C","   25",",,C","   -2",",,C","   12",",,C","    8",",,C","  370",",,C"
"CA001108395","2016-12-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","   10",",,C","   31",",,C","  -27",",,C","    2",",,C","    0",",,C","    0",",,C"
"CA001108395","2016-12-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","   10",",,C","    6",",,C","  -63",",,C","  -29",",,C","    0",",,C","    0",",,C"
"CA001108395","2016-12-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","    0","T,,C","   28",",,C","  -72",",,C","  -22",",,C","   11",",,C","  410",",,C"
"CA001108395","2016-12-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   80",",,C","   50",",,C","    0","T,,C","    8",",,C","  -18",",,C","   -5",",,C","   14",",,C","  410",",,C"
"CA001108395","2016-12-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,"   50",",,C",,,"   -5",",,C",,,,,,
"CA001108395","2016-12-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  134",",,C","    0",",,C","   10",",,C","   68",",,C","   19",",,C","   44",",,C","    6",",,C","  330",",,C"
"CA001108395","2016-12-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   64",",,C","   24",",,C","   20",",,C","   20",",,C","  -30",",,C","   -5",",,C","    9",",,C","  330",",,C"
"CA001108395","2016-12-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","   10",",,C","    7",",,C","  -57",",,C","  -25",",,C","    0",",,C","    0",",,C"
"CA001108395","2016-12-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","   10",",,C","   -9",",,C","  -75",",,C","  -42",",,C","    0",",,C","    0",",,C"
"CA001108395","2016-12-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","    0","T,,C","    3",",,C","  -75",",,C","  -36",",,C","    0",",,C","    0",",,C"
"CA001108395","2016-12-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","    0","T,,C","  -20",",,C","  -84",",,C","  -52",",,C","    0",",,C","    0",",,C"
"CA001108395","2016-12-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","    0","T,,C","  -12",",,C","  -87",",,C","  -50",",,C","    0",",,C","    0",",,C"
"CA001108395","2016-12-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   42",",,C","   70",",,C","   10",",,C","   22",",,C","  -29",",,C","   -4",",,C","    0",",,C","    0",",,C"
"CA001108395","2016-12-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  144",",,C","    0",",,C","   20",",,C","   47",",,C","   12",",,C","   30",",,C","   11",",,C","  390",",,C"
"CA001108395","2016-12-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   48",",,C","    0",",,C","    0","T,,C","   88",",,C","   10",",,C","   49",",,C","   22",",,C","  540",",,C"
"CA001108395","2016-12-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","    0","T,,C","   66",",,C","    3",",,C","   35",",,C","    0",",,C","    0",",,C"
"CA001108395","2016-12-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   12",",,C","    0",",,C","    0","T,,C","   55",",,C","   14",",,C","   35",",,C","    7",",,C","  390",",,C"
"CA001108395","2016-12-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  154",",,C","    0",",,C","    0","T,,C","   45",",,C","   19",",,C","   32",",,C","   30",",,C","  300",",,C"
"CA001108395","2016-12-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    8",",,C","    0",",,C","    0","T,,C","   44",",,C","  -24",",,C","   10",",,C","    0",",,C","    0",",,C"
"CA001108395","2016-12-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","    0","T,,C","   18",",,C","  -47",",,C","  -15",",,C","    0",",,C","    0",",,C"
"CA001108395","2016-12-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  194",",,C","   34",",,C","    0","T,,C","   26",",,C","  -14",",,C","    6",",,C","   11",",,C","  460",",,C"
"CA001108395","2016-12-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   16",",,C","    0",",,C","    0","T,,C","   68",",,C","   -6",",,C","   31",",,C","   20",",,C","  350",",,C"
"CA001108395","2016-12-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   50",",,C","    0",",,C","    0","T,,C","   56",",,C","  -14",",,C","   21",",,C","   18",",,C","  370",",,C"
"CA001108395","2016-12-29","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   90",",,C","    0",",,C","    0","T,,C","   49",",,C","   -3",",,C","   23",",,C","    7",",,C","  410",",,C"
"CA001108395","2016-12-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","    0","T,,C","   48",",,C","   -9",",,C","   20",",,C","   28",",,C","  410",",,C"
"CA001108395","2016-12-31","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  132",",,C","   42",",,C","    0","T,,C","   21",",,C","  -30",",,C","   -5",",,C","    4",",,C","  370",",,C"
"CA001108395","2017-01-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","   30",",,C","   22",",,C","  -23",",,C","   -1",",,C","   34",",,C","  410",",,C"
"CA001108395","2017-01-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","   20",",,C","   14",",,C","  -60",",,C","  -23",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","   10",",,C","    4",",,C","  -78",",,C","  -37",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","   10",",,C","   22",",,C","  -84",",,C","  -31",",,C","    8",",,C","  320",",,C"
"CA001108395","2017-01-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","   10",",,C","    7",",,C","  -66",",,C","  -30",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","T,,C","    0",",,C","   10",",,C","   25",",,C","  -13",",,C","    6",",,C","    9",",,C","  330",",,C"
"CA001108395","2017-01-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"   19",",,C","  -41",",,C","  -11",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  110",",,C","    0",",,C","   10",",,C","   37",",,C","    3",",,C","   20",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   26",",,C","    0",",,C","    0","T,,C","   52",",,C","   15",",,C","   34",",,C","   20",",,C","  590",",,C"
"CA001108395","2017-01-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","    0","T,,C","   36",",,C","  -45",",,C","   -5",",,C","    6",",,C","  320",",,C"
"CA001108395","2017-01-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"   18",",,C","  -67",",,C","  -25",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"    5",",,C","  -76",",,C","  -36",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"    8",",,C","  -71",",,C","  -32",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","    0","T,,C","   32",",,C","  -71",",,C","  -20",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"   42",",,C","  -26",",,C","    8",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   44",",,C","    0",",,C",,,"   60",",,C","    2",",,C","   31",",,C","    7",",,C","  300",",,C"
"CA001108395","2017-01-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  284",",,C","    0",",,C",,,"   90",",,C","   47",",,C","   69",",,C","   12",",,C","  560",",,C"
"CA001108395","2017-01-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  260",",,C","    0",",,C",,,"  114",",,C","   79",",,C","   97",",,C","   12",",,C","  540",",,C"
"CA001108395","2017-01-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  208",",,C","    0",",,C",,,"   87",",,C","   56",",,C","   72",",,C","   12",",,C","  370",",,C"
"CA001108395","2017-01-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    4",",,C","    0",",,C",,,"   73",",,C","   16",",,C","   45",",,C","    9",",,C","  300",",,C"
"CA001108395","2017-01-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   16",",,C","    0",",,C",,,"  105",",,C","   42",",,C","   74",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   28",",,C","    0",",,C",,,"   74",",,C","   20",",,C","   47",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"   69",",,C","  -17",",,C","   26",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","    0","T,,C","   46",",,C","  -18",",,C","   14",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","T,,C","    0",",,C",,,"   58",",,C","   21",",,C","   40",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"   71",",,C","   -7",",,C","   32",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"   89",",,C","   22",",,C","   56",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"   98",",,C","    1",",,C","   50",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-01-29","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    8",",,C","    0",",,C","    0","T,,C","   86",",,C","   20",",,C","   53",",,C","   10",",,C","  440",",,C"
"CA001108395","2017-01-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","T,,C","    0",",,C",,,"   58",",,C","   19",",,C","   39",",,C","   26",",,C","  460",",,C"
"CA001108395","2017-01-31","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"   68",",,C","  -13",",,C","   28",",,C","   31",",,C","  370",",,C"
"CA001108395","2017-02-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C",,,,,"   74",",,C","  -49",",,C","   13",",,C",,,,
"CA001108395","2017-02-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"   58",",,C","  -58",",,C","    0",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-02-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  152",",,C","  120",",,C","   50",",,C","    9",",,C","  -24",",,C","   -8",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-02-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  240",",,C","  106",",,C","  130",",,C","    9",",,C","    0",",,C","    5",",,C","    9",",,C","  320",",,C"
"CA001108395","2017-02-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   16",",,C","   14",",,C","  140",",,C","    9",",,C","  -17",",,C","   -4",",,C","    9",",,C","  330",",,C"
"CA001108395","2017-02-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   66",",,C","   70",",,C","  150",",,C","   -1",",,C","  -34",",,C","  -18",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-02-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","T,,C","    0",",,C","  200",",,C","   16",",,C","  -60",",,C","  -22",",,C","   31",",,C","  370",",,C"
"CA001108395","2017-02-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   56",",,C","   42",",,C","  180",",,C","   -8",",,C","  -72",",,C","  -40",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-02-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  200",",,C","    2",",,C","  190",",,C","   72",",,C","   -9",",,C","   32",",,C","    7",",,C","  330",",,C"
"CA001108395","2017-02-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   28",",,C","    0",",,C","   80",",,C","   79",",,C","   13",",,C","   46",",,C","   21",",,C","  670",",,C"
"CA001108395","2017-02-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","   50",",,C","   69",",,C","   -5",",,C","   32",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-02-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","   20",",,C","   65",",,C","    5",",,C","   35",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-02-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C","   10",",,C","   77",",,C","  -16",",,C","   31",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-02-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   74",",,C","    0",",,C",,,"  112",",,C","    1",",,C","   57",",,C","    7",",,C","  430",",,C"
"CA001108395","2017-02-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  268",",,C","    0",",,C",,,"  122",",,C","   75",",,C","   99",",,C","   12",",,C","  460",",,C"
"CA001108395","2017-02-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   16",",,C","    0",",,C",,,"  127",",,C","   48",",,C","   88",",,C","   16",",,C","  540",",,C"
"CA001108395","2017-02-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    8",",,C","    0",",,C",,,"  107",",,C","   45",",,C","   76",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-02-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   12",",,C","    0",",,C",,,"   63",",,C","   48",",,C","   56",",,C","   30",",,C","  330",",,C"
"CA001108395","2017-02-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   70",",,C","    0",",,C",,,"   82",",,C","   47",",,C","   65",",,C","   12",",,C","  500",",,C"
"CA001108395","2017-02-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,C","    0",",,C",,,"   87",",,C","   40",",,C","   64",",,C","   28",",,C","  440",",,C"
"CA001108395","2017-02-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   18",",,C","    6",",,C",,,"   74",",,C","   15",",,C","   45",",,C","   27",",,C","  440",",,C"
"CA001108395","2017-02-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","T,,C","    0",",,C",,,"   69",",,C","    2",",,C","   36",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-02-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"   60",",,C","   -7",",,C","   27",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-02-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"   81",",,C","    8",",,C","   45",",,C","    9",",,C","  330",",,C"
"CA001108395","2017-02-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    4",",,C","    0",",,C",,,"   56",",,C","  -34",",,C","   11",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-02-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   40",",,C","    0",",,C",,,"   66",",,C","    5",",,C","   36",",,C","   29",",,C","  460",",,C"
"CA001108395","2017-03-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0","T,,C","    0",",,C",,,"   67",",,C","    9",",,C","   38",",,C","   10",",,C","  320",",,C"
"CA001108395","2017-03-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   86",",,C","   30",",,C","   10",",,C","   45",",,C","    0",",,C","   23",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-03-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,C","    0",",,C",,,"   62",",,C","    4",",,C","   33",",,C","   17",",,C","  370",",,C"
"CA001108395","2017-03-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  104",",,C","   26",",,C","    0","T,,C","   46",",,C","    7",",,C","   27",",,C","   21",",,C","  480",",,C"
"CA001108395","2017-03-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   22",",,C","    0",",,C","    0","T,,C","   70",",,C","    9",",,C","   40",",,C","   23",",,C","  520",",,C"
"CA001108395","2017-03-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   82",",,C","    0",",,C",,,"   46",",,C","   12",",,C","   29",",,C","    7",",,C","  330",",,C"
"CA001108395","2017-03-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   40",",,C","    0",",,C",,,"   88",",,C","   35",",,C","   62",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-03-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   94",",,C","    0",",,C",,,"   93",",,C","   43",",,C","   68",",,C","    9",",,C","  390",",,C"
"CA001108395","2017-03-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   42",",,C","    0",",,C",,,"   97",",,C","   66",",,C","   82",",,C","   19",",,C","  350",",,C"
"CA001108395","2017-03-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  108",",,C","    0",",,C",,,"  103",",,C","   70",",,C","   87",",,C","    5",",,C","  350",",,C"
"CA001108395","2017-03-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   98",",,C","    0",",,C",,,"  144",",,C","   76",",,C","  110",",,C","   14",",,C","  430",",,C"
"CA001108395","2017-03-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   42",",,C","    0",",,C",,,"  109",",,C","   73",",,C","   91",",,C","   20",",,C","  330",",,C"
"CA001108395","2017-03-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,C","    0",",,C",,,"   95",",,C","   47",",,C","   71",",,C","   15",",,C","  410",",,C"
"CA001108395","2017-03-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  102",",,C","    0",",,C",,,"   91",",,C","   30",",,C","   61",",,C","   12",",,C","  410",",,C"
"CA001108395","2017-03-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  102",",,C","    0",",,C",,,"   83",",,C","   47",",,C","   65",",,C","   28",",,C","  480",",,C"
"CA001108395","2017-03-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"   92",",,C","   13",",,C","   53",",,C","   21",",,C","  320",",,C"
"CA001108395","2017-03-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"   87",",,C","  -14",",,C","   37",",,C","   31",",,C","  350",",,C"
"CA001108395","2017-03-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   58",",,C","    0",",,C",,,"  117",",,C","   61",",,C","   89",",,C","   22",",,C","  390",",,C"
"CA001108395","2017-03-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   26",",,C","    0",",,C",,,"  125",",,C","   60",",,C","   93",",,C","   20",",,C","  520",",,C"
"CA001108395","2017-03-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   46",",,C","    0",",,C",,,"  123",",,C","   41",",,C","   82",",,C","   12",",,C","  500",",,C"
"CA001108395","2017-03-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   66",",,C","    0",",,C",,,"  108",",,C","   56",",,C","   82",",,C","   12",",,C","  350",",,C"
"CA001108395","2017-03-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,C","    0",",,C",,,"  109",",,C","   63",",,C","   86",",,C","   15",",,C","  390",",,C"
"CA001108395","2017-03-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  150",",,C","    0",",,C",,,"   99",",,C","   56",",,C","   78",",,C","    7",",,C","  390",",,C"
"CA001108395","2017-03-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   72",",,C","    0",",,C",,,"  121",",,C","   59",",,C","   90",",,C","   11",",,C","  390",",,C"
"CA001108395","2017-03-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  296",",,C","    0",",,C",,,"   89",",,C","   71",",,C","   80",",,C","   11",",,C","  480",",,C"
"CA001108395","2017-03-29","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  248",",,C","    0",",,C",,,"  135",",,C","   58",",,C","   97",",,C","   20",",,C","  560",",,C"
"CA001108395","2017-03-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    2",",,C","    0",",,C",,,"  118",",,C","   61",",,C","   90",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-03-31","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    8",",,C","    0",",,C",,,"  117",",,C","   40",",,C","   79",",,C","   12",",,C","  300",",,C"
"CA001108395","2017-04-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  112",",,C","    0",",,C",,,"  108",",,C","   64",",,C","   86",",,C","   26",",,C","  410",",,C"
"CA001108395","2017-04-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"  106",",,C","   57",",,C","   82",",,C","   27",",,C","  520",",,C"
"CA001108395","2017-04-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"  103",",,C","   17",",,C","   60",",,C","    0",",,C","    0",",,C"
"CA001108395","2017-04-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   72",",,C","    0",",,C",,,"  138",",,C","   47",",,C","   93",",,C","   14",",,C","  570",",,C"
"CA001108395","2017-04-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  134",",,C","    0",",,C",,,"  111",",,C","   82",",,C","   97",",,C","   15",",,C","  410",",,C"
"CA001108395","2017-04-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   52",",,C","    0",",,C",,,"  133",",,C","   72",",,C","  103",",,C","    9",",,C","  430",",,C"
"CA001108395","2017-04-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  114",",,C","    0",",,C",,,"  126",",,C","   60",",,C","   93",",,C","   15",",,C","  780",",,C"
"CA001108395","2017-04-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   98",",,C","    0",",,C",,,"   85",",,C","   57",",,C","   71",",,C","   13",",,C","  390",",,C"
"CA001108395","2017-04-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"  129",",,C","   28",",,C","   79",",,C","   12",",,C","  430",",,C"
"CA001108395","2017-04-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   50",",,C","    0",",,C",,,"  109",",,C","   64",",,C","   87",",,C","   11",",,C","  500",",,C"
"CA001108395","2017-04-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,C","    0",",,C",,,"  107",",,C","   43",",,C","   75",",,C","   29",",,C","  410",",,C"
"CA001108395","2017-04-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  120",",,C","    0",",,C",,,"  130",",,C","   75",",,C","  103",",,C","    8",",,C","  460",",,C"
"CA001108395","2017-04-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  174",",,C","    0",",,C",,,"  123",",,C","   64",",,C","   94",",,C","   22",",,C","  410",",,C"
